,id,terrestrial_date,sol,ls,month,min_temp,pressure
1288,1313.0,2016-06-28,,,,-74.0,753.0
1289,1314.0,2016-06-29,,,,-75.0,755.0
1290,1315.0,2016-06-30,,,,-74.0,755.0
1291,1316.0,2016-07-01,,,,-74.0,755.0
1292,1317.0,2016-07-02,,,,-73.0,756.0
1293,1318.0,2016-07-12,,,,-66.0,751.0
1294,1319.0,2016-07-13,,,,-73.0,770.0
1295,1322.0,2016-07-14,,,,-73.0,770.0
1296,1321.0,2016-07-15,,,,-73.0,770.0
1297,1320.0,2016-07-16,,,,-75.0,771.0
1298,1323.0,2016-07-17,,,,-75.0,771.0
1299,1324.0,2016-07-18,,,,-75.0,774.0
1300,1325.0,2016-07-19,,,,-75.0,775.0
1301,1328.0,2016-07-20,,,,-76.0,775.0
1302,1329.0,2016-07-21,,,,-74.0,779.0
1303,1327.0,2016-07-22,,,,-75.0,779.0
1304,1326.0,2016-07-23,,,,-74.0,781.0
1305,1330.0,2016-07-24,,,,-72.0,782.0
1306,1331.0,2016-07-25,,,,-72.0,782.0
1307,1333.0,2016-07-26,,,,-78.0,784.0
1308,1332.0,2016-07-27,,,,-72.0,784.0
1309,1336.0,2016-07-28,,,,-73.0,785.0
1310,1334.0,2016-07-29,,,,-72.0,787.0
1311,1335.0,2016-07-31,,,,-72.0,791.0
1312,1337.0,2016-08-01,,,,-70.0,791.0
1313,1338.0,2016-08-02,,,,-73.0,793.0
1314,1339.0,2016-08-03,,,,-73.0,793.0
1315,1340.0,2016-08-04,,,,-71.0,793.0
1316,1343.0,2016-08-05,,,,-72.0,797.0
1317,1342.0,2016-08-06,,,,-72.0,798.0
1318,1341.0,2016-08-07,,,,-71.0,800.0
1319,1344.0,2016-08-08,,,,-72.0,803.0
1320,1345.0,2016-08-09,,,,-72.0,804.0
1321,1346.0,2016-08-10,,,,-71.0,803.0
1322,1347.0,2016-08-11,,,,-72.0,807.0
1323,1348.0,2016-08-12,,,,-72.0,808.0
1324,1349.0,2016-08-13,,,,-70.0,810.0
1325,1351.0,2016-08-14,,,,-69.0,810.0
1326,1350.0,2016-08-15,,,,-69.0,811.0
1327,1352.0,2016-08-16,,,,-71.0,813.0
1328,1353.0,2016-08-17,,,,-70.0,818.0
1329,1356.0,2016-08-18,,,,-70.0,818.0
1330,1355.0,2016-08-19,,,,-71.0,823.0
1331,1354.0,2016-08-20,,,,-72.0,825.0
1332,1357.0,2016-08-21,,,,-71.0,821.0
1333,1358.0,2016-08-22,,,,-68.0,823.0
1334,1360.0,2016-08-23,,,,-71.0,828.0
1335,1359.0,2016-08-24,,,,-70.0,828.0
1336,1361.0,2016-08-25,,,,-74.0,828.0
1337,1362.0,2016-08-26,,,,-68.0,829.0
1338,1363.0,2016-08-27,,,,-69.0,831.0
1339,1364.0,2016-08-28,,,,-69.0,833.0
1340,1365.0,2016-08-29,,,,-69.0,836.0
1341,1366.0,2016-08-30,,,,-70.0,841.0
1342,1367.0,2016-08-31,,,,-74.0,841.0
1343,1369.0,2016-09-01,,,,-69.0,841.0
1344,1368.0,2016-09-02,,,,-71.0,841.0
1345,1370.0,2016-09-03,,,,-69.0,842.0
1346,1371.0,2016-09-04,,,,-71.0,842.0
1347,1373.0,2016-09-06,,,,-74.0,845.0
1348,1372.0,2016-09-07,,,,-73.0,850.0
1349,1374.0,2016-09-08,,,,-69.0,854.0
1350,1377.0,2016-09-09,,,,-70.0,858.0
1351,1376.0,2016-09-10,,,,-69.0,859.0
1352,1375.0,2016-09-11,,,,-69.0,860.0
1353,1378.0,2016-09-12,,,,-69.0,859.0
1354,1379.0,2016-09-13,,,,-71.0,861.0
1355,1380.0,2016-09-14,,,,-70.0,865.0
1356,1382.0,2016-09-15,,,,-69.0,870.0
1357,1381.0,2016-09-16,,,,-68.0,871.0
1358,1383.0,2016-09-17,,,,-68.0,871.0
1359,1384.0,2016-09-18,,,,-71.0,871.0
1360,1385.0,2016-09-19,,,,-68.0,870.0
1361,1386.0,2016-09-20,,,,-67.0,873.0
1362,1387.0,2016-09-21,,,,-69.0,877.0
1363,1388.0,2016-09-22,,,,-70.0,879.0
1364,1389.0,2016-09-23,,,,-72.0,881.0
1365,1391.0,2016-09-24,,,,-70.0,879.0
1366,1392.0,2016-09-25,,,,-71.0,880.0
1367,1390.0,2016-09-26,,,,-68.0,879.0
1368,1393.0,2016-09-27,,,,-67.0,881.0
1369,1394.0,2016-09-28,,,,-68.0,889.0
1370,1396.0,2016-09-29,,,,-72.0,890.0
1371,1395.0,2016-09-30,,,,-69.0,888.0
1372,1397.0,2016-10-01,,,,-72.0,888.0
1373,1399.0,2016-10-02,,,,-68.0,887.0
1374,1398.0,2016-10-03,,,,-66.0,890.0
1375,1400.0,2016-10-04,,,,-68.0,893.0
1376,1401.0,2016-10-05,,,,-70.0,893.0
1377,1403.0,2016-10-06,,,,-68.0,893.0
1378,1402.0,2016-10-07,,,,-68.0,892.0
1379,1404.0,2016-10-08,,,,-68.0,895.0
1380,1405.0,2016-10-09,,,,-71.0,899.0
1381,1406.0,2016-10-10,,,,-71.0,901.0
1382,1407.0,2016-10-11,,,,-68.0,901.0
1383,1408.0,2016-10-12,,,,-69.0,902.0
1384,1410.0,2016-10-14,,,,-68.0,903.0
1385,1411.0,2016-10-15,,,,-66.0,904.0
1386,1409.0,2016-10-16,,,,-69.0,906.0
1387,1412.0,2016-10-17,,,,-68.0,910.0
1388,1413.0,2016-10-18,,,,-70.0,905.0
1389,1414.0,2016-10-19,,,,-70.0,904.0
1390,1416.0,2016-10-20,,,,-71.0,903.0
1391,1415.0,2016-10-21,,,,-72.0,906.0
1392,1417.0,2016-10-22,,,,-68.0,909.0
1393,1418.0,2016-10-23,,,,-68.0,907.0
1394,1419.0,2016-10-24,,,,-69.0,903.0
1395,1420.0,2016-10-25,,,,-70.0,903.0
1396,1421.0,2016-10-26,,,,-69.0,903.0
1397,1422.0,2016-10-27,,,,-69.0,907.0
1398,1424.0,2016-10-28,,,,-70.0,909.0
1399,1423.0,2016-10-29,,,,-69.0,910.0
1400,1425.0,2016-10-30,,,,-69.0,906.0
1401,1426.0,2016-10-31,,,,-71.0,907.0
1402,1427.0,2016-11-01,,,,-70.0,907.0
1403,1428.0,2016-11-02,,,,-70.0,907.0
1404,1430.0,2016-11-03,,,,-70.0,910.0
1405,1431.0,2016-11-04,,,,-70.0,908.0
1406,1429.0,2016-11-05,,,,-77.0,908.0
1407,1432.0,2016-11-06,,,,-78.0,906.0
1408,1433.0,2016-11-07,,,,-74.0,907.0
1409,1434.0,2016-11-08,,,,-73.0,906.0
1410,1435.0,2016-11-09,,,,-76.0,906.0
1411,1436.0,2016-11-10,,,,-71.0,909.0
1412,1437.0,2016-11-11,,,,-76.0,911.0
1413,1438.0,2016-11-12,,,,-78.0,909.0
1414,1440.0,2016-11-13,,,,-72.0,906.0
1415,1439.0,2016-11-14,,,,-73.0,905.0
1416,1441.0,2016-11-15,,,,-71.0,905.0
1417,1442.0,2016-11-16,,,,-71.0,905.0
1418,1443.0,2016-11-17,,,,-77.0,905.0
1419,1444.0,2016-11-18,,,,-76.0,904.0
1420,1445.0,2016-11-20,,,,-74.0,902.0
1421,1446.0,2016-11-21,,,,-72.0,900.0
1422,1449.0,2016-11-22,,,,-71.0,900.0
1423,1450.0,2016-11-23,,,,-72.0,898.0
1424,1451.0,2016-11-24,,,,-73.0,900.0
1425,1452.0,2016-11-25,,,,-71.0,899.0
1426,1447.0,2016-11-26,,,,-76.0,900.0
1427,1448.0,2016-11-27,,,,-72.0,900.0
1428,1453.0,2016-11-28,,,,-72.0,896.0
1429,1454.0,2016-11-29,,,,-73.0,898.0
1430,1455.0,2016-11-30,,,,-73.0,900.0
1431,1456.0,2016-12-01,,,,-71.0,901.0
1432,1458.0,2016-12-02,,,,-74.0,900.0
1433,1457.0,2016-12-03,,,,-73.0,898.0
1434,1459.0,2016-12-04,,,,-74.0,896.0
1435,1460.0,2016-12-05,,,,-72.0,896.0
1436,1461.0,2016-12-06,,,,-76.0,895.0
1437,1462.0,2016-12-07,,,,-73.0,895.0
1438,1464.0,2016-12-08,,,,-74.0,896.0
1439,1463.0,2016-12-09,,,,-71.0,894.0
1440,1465.0,2016-12-10,,,,-73.0,891.0
1441,1467.0,2016-12-11,,,,-73.0,889.0
1442,1466.0,2016-12-12,,,,-75.0,887.0
1443,1468.0,2016-12-13,,,,-76.0,887.0
1444,1469.0,2016-12-14,,,,-76.0,887.0
1445,1472.0,2016-12-15,,,,-71.0,888.0
1446,1471.0,2016-12-16,,,,-71.0,886.0
1447,1470.0,2016-12-17,,,,-74.0,886.0
1448,1474.0,2016-12-18,,,,-77.0,884.0
1449,1473.0,2016-12-19,,,,-70.0,882.0
1450,1477.0,2016-12-20,,,,-71.0,883.0
1451,1478.0,2016-12-21,,,,-72.0,883.0
1452,1475.0,2016-12-22,,,,-70.0,883.0
1453,1476.0,2016-12-23,,,,-72.0,880.0
1454,1484.0,2016-12-24,,,,-76.0,879.0
1455,1482.0,2016-12-25,,,,-76.0,877.0
1456,1485.0,2016-12-27,,,,-77.0,877.0
1457,1479.0,2016-12-28,,,,-73.0,877.0
1458,1483.0,2016-12-29,,,,-75.0,879.0
1459,1481.0,2016-12-30,,,,-70.0,877.0
1460,1480.0,2016-12-31,,,,-72.0,874.0
1461,1487.0,2017-01-01,,,,-76.0,876.0
1462,1486.0,2017-01-02,,,,-70.0,872.0
1463,1488.0,2017-01-03,,,,-71.0,876.0
1464,1492.0,2017-01-04,,,,-70.0,873.0
1465,1491.0,2017-01-05,,,,-71.0,873.0
1466,1490.0,2017-01-06,,,,-70.0,873.0
1467,1489.0,2017-01-07,,,,-81.0,869.0
1468,1493.0,2017-01-08,,,,-74.0,872.0
1469,1495.0,2017-01-09,,,,-72.0,868.0
1470,1494.0,2017-01-10,,,,-73.0,871.0
1471,1496.0,2017-01-11,,,,-72.0,869.0
1472,1498.0,2017-01-12,,,,-72.0,866.0
1473,1499.0,2017-01-13,,,,-74.0,868.0
1474,1500.0,2017-01-14,,,,-73.0,862.0
1475,1497.0,2017-01-15,,,,-72.0,867.0
1476,1501.0,2017-01-16,,,,-72.0,862.0
1477,1503.0,2017-01-17,,,,-74.0,862.0
1478,1502.0,2017-01-18,,,,-75.0,862.0
1479,1505.0,2017-01-19,,,,-77.0,860.0
1480,1506.0,2017-01-20,,,,-76.0,864.0
1481,1504.0,2017-01-21,,,,-72.0,858.0
1482,1508.0,2017-01-22,,,,-73.0,860.0
1483,1507.0,2017-01-23,,,,-72.0,858.0
1484,1510.0,2017-01-24,,,,-72.0,857.0
1485,1509.0,2017-01-25,,,,-76.0,860.0
1486,1512.0,2017-01-26,,,,-73.0,852.0
1487,1511.0,2017-01-27,,,,-71.0,857.0
1488,1513.0,2017-01-28,,,,-72.0,852.0
1489,1514.0,2017-01-29,,,,-74.0,855.0
1490,1515.0,2017-01-30,,,,-71.0,855.0
1491,1516.0,2017-01-31,,,,-74.0,850.0
1492,1517.0,2017-02-01,,,,-73.0,855.0
1493,1519.0,2017-02-03,,,,-70.0,849.0
1494,1518.0,2017-02-04,,,,-72.0,853.0
1495,1520.0,2017-02-05,,,,-71.0,850.0
1496,1522.0,2017-02-06,,,,-71.0,853.0
1497,1521.0,2017-02-07,,,,-77.0,852.0
1498,1523.0,2017-02-08,,,,-76.0,847.0
1499,1524.0,2017-02-09,,,,-77.0,850.0
1500,1526.0,2017-02-10,,,,-73.0,846.0
1501,1525.0,2017-02-11,,,,-75.0,850.0
1502,1528.0,2017-02-12,,,,-77.0,846.0
1503,1527.0,2017-02-13,,,,-72.0,847.0
1504,1529.0,2017-02-14,,,,-71.0,847.0
1505,1534.0,2017-02-18,,,,-72.0,846.0
1506,1533.0,2017-02-19,,,,-73.0,837.0
1507,1536.0,2017-02-20,,,,-73.0,842.0
1508,1535.0,2017-02-21,,,,-73.0,848.0
1509,1537.0,2017-02-22,,,,-72.0,840.0
1510,1540.0,2017-02-23,,,,-71.0,845.0
1511,1538.0,2017-02-24,,,,-73.0,841.0
1512,1539.0,2017-02-25,,,,-70.0,844.0
1513,1541.0,2017-02-26,,,,-73.0,842.0
1514,1542.0,2017-02-27,,,,-71.0,841.0
1515,1544.0,2017-02-28,,,,-71.0,840.0
1516,1543.0,2017-03-01,,,,-72.0,837.0
1517,1546.0,2017-03-02,,,,-71.0,839.0
1518,1545.0,2017-03-03,,,,-71.0,839.0
1519,1547.0,2017-03-04,,,,-72.0,838.0
1520,1549.0,2017-03-05,,,,-71.0,839.0
1521,1548.0,2017-03-06,,,,-74.0,837.0
1522,1551.0,2017-03-07,,,,-77.0,838.0
1523,1550.0,2017-03-08,,,,-77.0,837.0
1524,1552.0,2017-03-09,,,,-72.0,836.0
1525,1554.0,2017-03-10,,,,-75.0,834.0
1526,1553.0,2017-03-12,,,,-72.0,834.0
1527,1555.0,2017-03-13,,,,-73.0,833.0
1528,1556.0,2017-03-14,,,,-72.0,834.0
1529,1557.0,2017-03-15,,,,-73.0,833.0
1530,1559.0,2017-03-16,,,,-73.0,833.0
1531,1558.0,2017-03-17,,,,-71.0,832.0
1532,1561.0,2017-03-18,,,,-72.0,832.0
1533,1560.0,2017-03-19,,,,-72.0,831.0
1534,1564.0,2017-03-20,,,,-72.0,829.0
1535,1563.0,2017-03-21,,,,-74.0,832.0
1536,1562.0,2017-03-22,,,,-74.0,832.0
1537,1567.0,2017-03-23,,,,-74.0,832.0
1538,1565.0,2017-03-24,,,,-74.0,831.0
1539,1566.0,2017-03-25,,,,-73.0,831.0
1540,1568.0,2017-03-26,,,,-73.0,830.0
1541,1569.0,2017-03-27,,,,-74.0,830.0
1542,1570.0,2017-03-28,,,,-75.0,833.0
1543,1571.0,2017-03-29,,,,-77.0,833.0
1544,1572.0,2017-03-30,,,,-76.0,834.0
1545,1573.0,2017-03-31,,,,-75.0,833.0
1546,1575.0,2017-04-01,,,,-75.0,829.0
1547,1574.0,2017-04-02,,,,-76.0,831.0
1548,1576.0,2017-04-03,,,,-75.0,832.0
1549,1578.0,2017-04-04,,,,-75.0,836.0
1550,1577.0,2017-04-05,,,,-77.0,835.0
1551,1579.0,2017-04-06,,,,-77.0,832.0
1552,1581.0,2017-04-07,,,,-74.0,832.0
1553,1580.0,2017-04-08,,,,-75.0,831.0
1554,1583.0,2017-04-09,,,,-75.0,831.0
1555,1584.0,2017-04-10,,,,-74.0,832.0
1556,1586.0,2017-04-11,,,,-74.0,832.0
1557,1585.0,2017-04-12,,,,-76.0,833.0
1558,1582.0,2017-04-13,,,,-76.0,834.0
1559,1588.0,2017-04-14,,,,-76.0,833.0
1560,1587.0,2017-04-15,,,,-77.0,831.0
1561,1589.0,2017-04-16,,,,-74.0,833.0
1562,1590.0,2017-04-18,,,,-76.0,834.0
1563,1591.0,2017-04-19,,,,-76.0,832.0
1564,1592.0,2017-04-20,,,,-74.0,833.0
1565,1594.0,2017-04-21,,,,-75.0,836.0
1566,1593.0,2017-04-22,,,,-75.0,835.0
1567,1595.0,2017-04-23,,,,-75.0,835.0
1568,1596.0,2017-04-24,,,,-76.0,837.0
1569,1597.0,2017-04-25,,,,-74.0,835.0
1570,1598.0,2017-04-26,,,,-74.0,836.0
1571,1599.0,2017-04-27,,,,-75.0,836.0
1572,1601.0,2017-04-28,,,,-74.0,835.0
1573,1602.0,2017-04-29,,,,-74.0,837.0
1574,1603.0,2017-04-30,,,,-76.0,839.0
1575,1600.0,2017-05-01,,,,-75.0,837.0
1576,1604.0,2017-05-02,,,,-75.0,837.0
1577,1605.0,2017-05-03,,,,-77.0,838.0
1578,1607.0,2017-05-04,,,,-75.0,838.0
1579,1608.0,2017-05-05,,,,-75.0,838.0
1580,1606.0,2017-05-06,,,,-76.0,840.0
1581,1610.0,2017-05-07,,,,-75.0,840.0
1582,1609.0,2017-05-08,,,,-76.0,840.0
1583,1614.0,2017-05-10,,,,-62.0,820.0
1584,1612.0,2017-05-11,,,,-76.0,840.0
1585,1613.0,2017-05-12,,,,-76.0,840.0
1586,1611.0,2017-05-13,,,,-77.0,840.0
1587,1615.0,2017-05-14,,,,-75.0,841.0
1588,1616.0,2017-05-15,,,,-77.0,841.0
1589,1618.0,2017-05-16,,,,-77.0,842.0
1590,1617.0,2017-05-17,,,,-76.0,843.0
1591,1619.0,2017-05-18,,,,-76.0,842.0
1592,1620.0,2017-05-19,,,,-76.0,841.0
1593,1621.0,2017-05-20,,,,-75.0,842.0
1594,1622.0,2017-05-21,,,,-76.0,843.0
1595,1625.0,2017-05-22,,,,-77.0,844.0
1596,1623.0,2017-05-23,,,,-76.0,845.0
1597,1624.0,2017-05-24,,,,-77.0,845.0
1598,1627.0,2017-05-26,,,,-77.0,846.0
1599,1626.0,2017-05-27,,,,-76.0,846.0
1600,1628.0,2017-05-28,,,,-76.0,847.0
1601,1629.0,2017-05-29,,,,-76.0,848.0
1602,1631.0,2017-05-30,,,,-75.0,848.0
1603,1630.0,2017-05-31,,,,-77.0,849.0
1604,1635.0,2017-06-01,,,,-75.0,850.0
1605,1633.0,2017-06-02,,,,-77.0,849.0
1606,1634.0,2017-06-03,,,,-77.0,851.0
1607,1632.0,2017-06-04,,,,-76.0,850.0
1608,1636.0,2017-06-05,,,,-76.0,851.0
1609,1637.0,2017-06-06,,,,-77.0,852.0
1610,1639.0,2017-06-07,,,,-77.0,853.0
1611,1638.0,2017-06-08,,,,-76.0,853.0
1612,1641.0,2017-06-09,,,,-76.0,852.0
1613,1640.0,2017-06-10,,,,-77.0,854.0
1614,1642.0,2017-06-11,,,,-76.0,854.0
1615,1643.0,2017-06-12,,,,-77.0,856.0
1616,1644.0,2017-06-13,,,,-79.0,857.0
1617,1645.0,2017-06-14,,,,-76.0,855.0
1618,1647.0,2017-06-15,,,,-75.0,855.0
1619,1648.0,2017-06-16,,,,-76.0,855.0
1620,1646.0,2017-06-17,,,,-76.0,858.0
1621,1650.0,2017-06-18,,,,-77.0,858.0
1622,1649.0,2017-06-19,,,,-78.0,857.0
1623,1651.0,2017-06-20,,,,-78.0,858.0
1624,1652.0,2017-06-21,,,,-77.0,859.0
1625,1655.0,2017-06-22,,,,-78.0,859.0
1626,1653.0,2017-06-23,,,,-78.0,861.0
1627,1654.0,2017-06-24,,,,-77.0,860.0
1628,1656.0,2017-06-25,,,,-78.0,861.0
1629,1657.0,2017-06-26,,,,-78.0,861.0
1630,1658.0,2017-06-27,,,,-77.0,861.0
1631,1662.0,2017-06-28,,,,-78.0,861.0
1632,1659.0,2017-06-29,,,,-78.0,863.0
1633,1661.0,2017-06-30,,,,-77.0,865.0
1634,1660.0,2017-07-02,,,,-78.0,863.0
1635,1663.0,2017-07-03,,,,-78.0,863.0
1636,1664.0,2017-07-04,,,,-78.0,865.0
1637,1665.0,2017-07-05,,,,-76.0,866.0
1638,1666.0,2017-07-06,,,,-79.0,866.0
1639,1668.0,2017-07-07,,,,-79.0,867.0
1640,1667.0,2017-07-08,,,,-76.0,867.0
1641,1669.0,2017-07-09,,,,-77.0,867.0
1642,1670.0,2017-07-10,,,,-78.0,867.0
1643,1671.0,2017-07-11,,,,-80.0,867.0
1644,1672.0,2017-07-12,,,,-76.0,868.0
1645,1673.0,2017-07-13,,,,-78.0,870.0
1646,1674.0,2017-07-14,,,,-77.0,870.0
1647,1675.0,2017-07-15,,,,-78.0,871.0
1648,1676.0,2017-07-16,,,,-78.0,871.0
1649,1677.0,2017-07-17,,,,-78.0,871.0
1650,1678.0,2017-07-18,,,,-77.0,871.0
1651,1679.0,2017-07-19,,,,-78.0,872.0
1652,1684.0,2017-07-20,,,,-77.0,872.0
1653,1687.0,2017-07-21,,,,-77.0,872.0
1654,1680.0,2017-07-22,,,,-78.0,873.0
1655,1682.0,2017-07-23,,,,-79.0,872.0
1656,1690.0,2017-07-24,,,,-77.0,873.0
1657,1688.0,2017-07-25,,,,-79.0,873.0
1658,1691.0,2017-07-26,,,,-77.0,874.0
1659,1683.0,2017-07-27,,,,-78.0,875.0
1660,1689.0,2017-07-28,,,,-76.0,875.0
1661,1686.0,2017-07-29,,,,-79.0,875.0
1662,1692.0,2017-07-30,,,,-79.0,876.0
1663,1681.0,2017-07-31,,,,-78.0,876.0
1664,1685.0,2017-08-01,,,,-78.0,876.0
1665,1693.0,2017-08-02,,,,-79.0,877.0
1666,1694.0,2017-08-03,,,,-80.0,877.0
1667,1696.0,2017-08-04,,,,-79.0,877.0
1668,1695.0,2017-08-05,,,,-79.0,877.0
1669,1697.0,2017-08-06,,,,-81.0,877.0
1670,1698.0,2017-08-07,,,,-78.0,878.0
1671,1699.0,2017-08-09,,,,-77.0,879.0
1672,1700.0,2017-08-10,,,,-78.0,879.0
1673,1701.0,2017-08-11,,,,-78.0,878.0
1674,1703.0,2017-08-12,,,,-79.0,879.0
1675,1702.0,2017-08-13,,,,-80.0,883.0
1676,1704.0,2017-08-14,,,,-77.0,881.0
1677,1705.0,2017-08-16,,,,-79.0,881.0
1678,1706.0,2017-08-17,,,,-79.0,881.0
1679,1708.0,2017-08-18,,,,-79.0,881.0
1680,1707.0,2017-08-19,,,,-81.0,882.0
1681,1709.0,2017-08-20,,,,-79.0,882.0
1682,1710.0,2017-08-21,,,,-80.0,883.0
1683,1711.0,2017-08-22,,,,-80.0,883.0
1684,1712.0,2017-08-23,,,,-80.0,883.0
1685,1714.0,2017-08-24,,,,-81.0,882.0
1686,1715.0,2017-08-25,,,,-80.0,883.0
1687,1713.0,2017-08-26,,,,-79.0,884.0
1688,1716.0,2017-08-27,,,,-79.0,883.0
1689,1717.0,2017-08-28,,,,-78.0,883.0
1690,1718.0,2017-08-29,,,,-80.0,883.0
1691,1719.0,2017-08-30,,,,-80.0,882.0
1692,1722.0,2017-08-31,,,,-79.0,882.0
1693,1723.0,2017-09-01,,,,-78.0,882.0
1694,1720.0,2017-09-02,,,,-78.0,883.0
1695,1721.0,2017-09-03,,,,-78.0,883.0
1696,1724.0,2017-09-04,,,,-80.0,884.0
1697,1725.0,2017-09-05,,,,-78.0,884.0
1698,1726.0,2017-09-06,,,,-79.0,884.0
1699,1728.0,2017-09-07,,,,-80.0,884.0
1700,1729.0,2017-09-08,,,,-78.0,883.0
1701,1727.0,2017-09-09,,,,-79.0,882.0
1702,1730.0,2017-09-10,,,,-79.0,882.0
1703,1731.0,2017-09-11,,,,-80.0,881.0
1704,1732.0,2017-09-12,,,,-80.0,881.0
1705,1733.0,2017-09-13,,,,-81.0,881.0
1706,1734.0,2017-09-15,,,,-82.0,882.0
1707,1735.0,2017-09-16,,,,-80.0,882.0
1708,1736.0,2017-09-17,,,,-81.0,881.0
1709,1737.0,2017-09-18,,,,-82.0,880.0
1710,1738.0,2017-09-19,,,,-79.0,881.0
1711,1740.0,2017-09-20,,,,-81.0,882.0
1712,1739.0,2017-09-21,,,,-78.0,881.0
1713,1743.0,2017-09-22,,,,-80.0,879.0
1714,1742.0,2017-09-23,,,,-80.0,879.0
1715,1741.0,2017-09-24,,,,-80.0,878.0
1716,1744.0,2017-09-25,,,,-80.0,878.0
1717,1745.0,2017-09-26,,,,-80.0,879.0
1718,1746.0,2017-09-27,,,,-80.0,878.0
1719,1749.0,2017-09-28,,,,-78.0,877.0
1720,1748.0,2017-09-29,,,,-80.0,877.0
1721,1747.0,2017-09-30,,,,-80.0,876.0
1722,1750.0,2017-10-01,,,,-84.0,875.0
1723,1751.0,2017-10-02,,,,-81.0,875.0
1724,1752.0,2017-10-03,,,,-80.0,875.0
1725,1753.0,2017-10-04,,,,-80.0,873.0
1726,1755.0,2017-10-05,,,,-81.0,873.0
1727,1756.0,2017-10-06,,,,-81.0,872.0
1728,1754.0,2017-10-07,,,,-79.0,872.0
1729,1757.0,2017-10-08,,,,-80.0,872.0
1730,1758.0,2017-10-09,,,,-77.0,871.0
1731,1759.0,2017-10-10,,,,-77.0,870.0
1732,1761.0,2017-10-11,,,,-79.0,869.0
1733,1760.0,2017-10-12,,,,-80.0,869.0
1734,1762.0,2017-10-13,,,,-81.0,869.0
1735,1763.0,2017-10-14,,,,-80.0,868.0
1736,1765.0,2017-10-15,,,,-80.0,868.0
1737,1764.0,2017-10-16,,,,-80.0,866.0
1738,1766.0,2017-10-17,,,,-80.0,865.0
1739,1770.0,2017-10-18,,,,-80.0,864.0
1740,1768.0,2017-10-19,,,,-80.0,864.0
1741,1767.0,2017-10-20,,,,-87.0,864.0
1742,1769.0,2017-10-22,,,,-80.0,863.0
1743,1771.0,2017-10-23,,,,-80.0,862.0
1744,1772.0,2017-10-24,,,,-80.0,861.0
1745,1773.0,2017-10-25,,,,-78.0,861.0
1746,1774.0,2017-10-26,,,,-80.0,859.0
1747,1776.0,2017-10-27,,,,-80.0,858.0
1748,1775.0,2017-10-28,,,,-81.0,857.0
1749,1779.0,2017-10-29,,,,-79.0,857.0
1750,1778.0,2017-10-30,,,,-80.0,857.0
1751,1780.0,2017-10-31,,,,-79.0,855.0
1752,1777.0,2017-11-01,,,,-81.0,854.0
1753,1781.0,2017-11-02,,,,-80.0,853.0
1754,1782.0,2017-11-03,,,,-82.0,852.0
1755,1783.0,2017-11-04,,,,-80.0,852.0
1756,1785.0,2017-11-05,,,,-80.0,850.0
1757,1784.0,2017-11-06,,,,-78.0,848.0
1758,1786.0,2017-11-07,,,,-80.0,848.0
1759,1787.0,2017-11-08,,,,-81.0,846.0
1760,1788.0,2017-11-09,,,,-81.0,845.0
1761,1789.0,2017-11-10,,,,-80.0,844.0
1762,1791.0,2017-11-11,,,,-79.0,843.0
1763,1790.0,2017-11-12,,,,-79.0,842.0
1764,1792.0,2017-11-13,,,,-80.0,840.0
1765,1793.0,2017-11-14,,,,-79.0,839.0
1766,1794.0,2017-11-15,,,,-79.0,838.0
1767,1797.0,2017-11-16,,,,-79.0,837.0
1768,1795.0,2017-11-17,,,,-79.0,835.0
1769,1796.0,2017-11-18,,,,-79.0,834.0
1770,1798.0,2017-11-19,,,,-79.0,833.0
1771,1803.0,2017-11-20,,,,-79.0,832.0
1772,1801.0,2017-11-21,,,,-78.0,831.0
1773,1800.0,2017-11-22,,,,-78.0,830.0
1774,1799.0,2017-11-23,,,,-79.0,829.0
1775,1804.0,2017-11-24,,,,-79.0,827.0
1776,1805.0,2017-11-25,,,,-79.0,826.0
1777,1802.0,2017-11-26,,,,-79.0,824.0
1778,1807.0,2017-11-27,,,,-79.0,823.0
1779,1806.0,2017-11-29,,,,-80.0,822.0
1780,1808.0,2017-11-30,,,,-79.0,821.0
1781,1810.0,2017-12-01,,,,-80.0,819.0
1782,1809.0,2017-12-02,,,,-81.0,817.0
1783,1812.0,2017-12-03,,,,-79.0,816.0
1784,1811.0,2017-12-04,,,,-79.0,815.0
1785,1814.0,2017-12-05,,,,-78.0,814.0
1786,1813.0,2017-12-06,,,,-79.0,812.0
1787,1817.0,2017-12-07,,,,-80.0,811.0
1788,1816.0,2017-12-08,,,,-81.0,810.0
1789,1815.0,2017-12-09,,,,-81.0,808.0
1790,1818.0,2017-12-10,,,,-81.0,807.0
1791,1819.0,2017-12-11,,,,-81.0,806.0
1792,1820.0,2017-12-12,,,,-79.0,804.0
1793,1821.0,2017-12-13,,,,-78.0,803.0
1794,1822.0,2017-12-14,,,,-79.0,801.0
1795,1823.0,2017-12-15,,,,-80.0,800.0
1796,1824.0,2017-12-16,,,,-79.0,799.0
1797,1825.0,2017-12-17,,,,-79.0,798.0
1798,1826.0,2017-12-18,,,,-79.0,796.0
1799,1827.0,2017-12-19,,,,-80.0,795.0
1800,1828.0,2017-12-20,,,,-80.0,794.0
1801,1833.0,2017-12-21,,,,-79.0,792.0
1802,1832.0,2017-12-22,,,,-80.0,791.0
1803,1830.0,2017-12-23,,,,-79.0,791.0
1804,1834.0,2017-12-24,,,,-78.0,790.0
